"CodigocompletoDane","MPIO","ano","poblacion","codigoanodane","cienmilhabitantes"
"25426000","Macheta","2010",6572,"201025426000",0.006572
"25430000","Madrid","2010",70044,"201025430000",0.070044
"25436000","Manta","2010",4647,"201025436000",0.004647
"25438000","Medina","2010",9975,"201025438000",0.009975
"25473000","Mosquera","2010",72700,"201025473000",0.0727
"25483000","Nariño","2010",2140,"201025483000",0.00214
"25486000","Nemocón","2010",12393,"201025486000",0.012393
"25488000","Nilo","2010",16173,"201025488000",0.016173
"25489000","Nimaima","2010",6063,"201025489000",0.006063
"25491000","Nocaima","2010",7824,"201025491000",0.007824
"25506000","Venecia","2010",4009,"201025506000",0.004009
"25513000","Pacho","2010",26220,"201025513000",0.02622
"25518000","Paime","2010",4949,"201025518000",0.004949
"25524000","Pandi","2010",5552,"201025524000",0.005552
"25530000","Paratebueno","2010",7578,"201025530000",0.007578
"25535000","Pasca","2010",11653,"201025535000",0.011653
"25572000","Puerto Salgar","2010",17082,"201025572000",0.017082
"25580000","Pulí","2010",2957,"201025580000",0.002957
"25592000","Quebradanegra","2010",4708,"201025592000",0.004708
"25594000","Quetame","2010",6862,"201025594000",0.006862
"25596000","Quipile","2010",8186,"201025596000",0.008186
"25599000","Apulo","2010",7815,"201025599000",0.007815
"25612000","Ricaurte","2010",8771,"201025612000",0.008771
"25645000","San Antonio del Tequendama","2010",12735,"201025645000",0.012735
"25649000","San Bernardo","2010",10483,"201025649000",0.010483
"25653000","San Cayetano","2010",5317,"201025653000",0.005317
"25658000","San Francisco","2010",8910,"201025658000",0.00891
"25662000","San Juan de Río Seco","2010",9708,"201025662000",0.009708
"25718000","Sasaima","2010",10445,"201025718000",0.010445
"25736000","Sesquilé","2010",11730,"201025736000",0.01173
"25740000","Sibaté","2010",35004,"201025740000",0.035004
"25743000","Silvania","2010",21727,"201025743000",0.021727
"25745000","Simijaca","2010",12009,"201025745000",0.012009
"25754000","Soacha","2010",455992,"201025754000",0.455992
"25758000","Sopó","2010",23937,"201025758000",0.023937
"25769000","Subachoque","2010",14561,"201025769000",0.014561
"25772000","Suesca","2010",15710,"201025772000",0.01571
"25777000","Supatá","2010",4990,"201025777000",0.00499
"25779000","Susa","2010",10934,"201025779000",0.010934
"25781000","Sutatausa","2010",5150,"201025781000",0.00515
"25785000","Tabio","2010",23865,"201025785000",0.023865
"25793000","Tausa","2010",8262,"201025793000",0.008262
"25797000","Tena","2010",8249,"201025797000",0.008249
"25799000","Tenjo","2010",19230,"201025799000",0.01923
"25805000","Tibacuy","2010",4826,"201025805000",0.004826
"25807000","Tibirita","2010",2992,"201025807000",0.002992
"25815000","Tocaima","2010",17814,"201025815000",0.017814
"25817000","Tocancipá","2010",27941,"201025817000",0.027941
"25823000","Topaipí","2010",4634,"201025823000",0.004634
"25839000","Ubalá","2010",11288,"201025839000",0.011288
"25841000","Ubaque","2010",6517,"201025841000",0.006517
"25843000","Villa de San Diego de Ubate","2010",37706,"201025843000",0.037706
"25845000","Une","2010",8590,"201025845000",0.00859
"25851000","Útica","2010",4968,"201025851000",0.004968
"25862000","Vergara","2010",7664,"201025862000",0.007664
"25867000","Vianí","2010",4145,"201025867000",0.004145
"25871000","Villagómez","2010",2170,"201025871000",0.00217
"25873000","Villapinzón","2010",18114,"201025873000",0.018114
"25875000","Villeta","2010",24697,"201025875000",0.024697
"25878000","Viotá","2010",13403,"201025878000",0.013403
"25885000","Yacopí","2010",16672,"201025885000",0.016672
"25898000","Zipacón","2010",5298,"201025898000",0.005298
"25899000","Zipaquirá","2010",112069,"201025899000",0.112069
"27001000","Quibdó","2010",114548,"201027001000",0.114548
"27006000","Acandí","2010",10014,"201027006000",0.010014
"27025000","Alto Baudo","2010",32514,"201027025000",0.032514
"27050000","Atrato","2010",8664,"201027050000",0.008664
"27073000","Bagadó","2010",8249,"201027073000",0.008249
"27075000","Bahía Solano","2010",9208,"201027075000",0.009208
"27077000","Bajo Baudó","2010",16878,"201027077000",0.016878
"27099000","Bojaya","2010",10025,"201027099000",0.010025
"27135000","El Cantón del San Pablo","2010",7037,"201027135000",0.007037
"27150000","Carmen del Darien","2010",5290,"201027150000",0.00529
"27160000","Cértegui","2010",9802,"201027160000",0.009802
"27205000","Condoto","2010",13840,"201027205000",0.01384
"27245000","El Carmen de Atrato","2010",12911,"201027245000",0.012911
"27250000","El Litoral del San Juan","2010",13682,"201027250000",0.013682
"27361000","Istmina","2010",24459,"201027361000",0.024459
"27372000","Juradó","2010",3455,"201027372000",0.003455
"27413000","Lloró","2010",10733,"201027413000",0.010733
"27425000","Medio Atrato","2010",24941,"201027425000",0.024941
"27430000","Medio Baudó","2010",12606,"201027430000",0.012606
"27450000","Medio San Juan","2010",14562,"201027450000",0.014562
"27491000","Nóvita","2010",7912,"201027491000",0.007912
"27495000","Nuquí","2010",8093,"201027495000",0.008093
"27580000","Río Iro","2010",8858,"201027580000",0.008858
"27600000","Río Quito","2010",8408,"201027600000",0.008408
"27615000","Riosucio(2)","2010",28556,"201027615000",0.028556
"27660000","San José del Palmar","2010",4949,"201027660000",0.004949
"27745000","Sipí","2010",3762,"201027745000",0.003762
"27787000","Tadó","2010",18504,"201027787000",0.018504
"27800000","Unguía","2010",14862,"201027800000",0.014862
"27810000","Unión Panamericana","2010",8851,"201027810000",0.008851
"41001000","Neiva","2010",330487,"201041001000",0.330487
"41006000","Acevedo","2010",29520,"201041006000",0.02952
"41013000","Agrado","2010",8766,"201041013000",0.008766
"41016000","Aipe","2010",22854,"201041016000",0.022854
"41020000","Algeciras","2010",24058,"201041020000",0.024058
"41026000","Altamira","2010",3934,"201041026000",0.003934
"41078000","Baraya","2010",9414,"201041078000",0.009414
"41132000","Campoalegre","2010",33361,"201041132000",0.033361
"41206000","Colombia","2010",11795,"201041206000",0.011795
"41244000","Elías","2010",3610,"201041244000",0.00361
"41298000","Garzón","2010",78642,"201041298000",0.078642
"41306000","Gigante","2010",30664,"201041306000",0.030664
"41319000","Guadalupe","2010",19353,"201041319000",0.019353
"41349000","Hobo","2010",6762,"201041349000",0.006762
"41357000","Iquira","2010",11649,"201041357000",0.011649
"41359000","Isnos","2010",25401,"201041359000",0.025401
"41378000","La Argentina","2010",12764,"201041378000",0.012764
"41396000","La Plata","2010",57381,"201041396000",0.057381
"41483000","Nátaga","2010",6080,"201041483000",0.00608
"41503000","Oporapa","2010",12104,"201041503000",0.012104
"41518000","Paicol","2010",5375,"201041518000",0.005375
"41524000","Palermo","2010",29828,"201041524000",0.029828
"41530000","Palestina","2010",10901,"201041530000",0.010901
"41548000","Pital","2010",13249,"201041548000",0.013249
"41551000","Pitalito","2010",113980,"201041551000",0.11398
"41615000","Rivera","2010",17761,"201041615000",0.017761
"41660000","Saladoblanco","2010",10868,"201041660000",0.010868
"41668000","San Agustín","2010",31299,"201041668000",0.031299
"41676000","Santa María","2010",10804,"201041676000",0.010804
"41770000","Suaza","2010",16510,"201041770000",0.01651
"41791000","Tarqui","2010",16778,"201041791000",0.016778
"41797000","Tesalia","2010",9073,"201041797000",0.009073
"41799000","Tello","2010",13835,"201041799000",0.013835
"41801000","Teruel","2010",8483,"201041801000",0.008483
"41807000","Timaná","2010",20155,"201041807000",0.020155
"41872000","Villavieja","2010",7338,"201041872000",0.007338
"41885000","Yaguará","2010",8364,"201041885000",0.008364
"44001000","Riohacha","2010",213046,"201044001000",0.213046
"44035000","Albania","2010",23897,"201044035000",0.023897
"44078000","Barrancas","2010",30610,"201044078000",0.03061
"44090000","Dibulla","2010",27146,"201044090000",0.027146
"44098000","Distracción","2010",13944,"201044098000",0.013944
"44110000","El Molino","2010",8079,"201044110000",0.008079
"44279000","Fonseca","2010",30252,"201044279000",0.030252
"44378000","Hatonuevo","2010",20458,"201044378000",0.020458
"44420000","La Jagua del Pilar","2010",2993,"201044420000",0.002993
"44430000","Maicao","2010",141917,"201044430000",0.141917
"44560000","Manaure","2010",84744,"201044560000",0.084744
"44650000","San Juan del Cesar","2010",35189,"201044650000",0.035189
"44847000","Uribia","2010",144990,"201044847000",0.14499
"44855000","Urumita","2010",15632,"201044855000",0.015632
"44874000","Villanueva","2010",25798,"201044874000",0.025798
"47001000","Santa Marta","2010",447857,"201047001000",0.447857
"47030000","Algarrobo","2010",12161,"201047030000",0.012161
"47053000","Aracataca","2010",37354,"201047053000",0.037354
"47058000","Ariguaní","2010",31572,"201047058000",0.031572
"47161000","Cerro San Antonio","2010",8053,"201047161000",0.008053
"47170000","Chivolo","2010",16193,"201047170000",0.016193
"47189000","Ciénaga","2010",103066,"201047189000",0.103066
"47205000","Concordia","2010",9733,"201047205000",0.009733
"47245000","El Banco","2010",55012,"201047245000",0.055012
"47258000","El Piñon","2010",16834,"201047258000",0.016834
"47268000","El Retén","2010",19830,"201047268000",0.01983
"47288000","Fundación","2010",57139,"201047288000",0.057139
"47318000","Guamal","2010",26206,"201047318000",0.026206
"47460000","Nueva Granada","2010",17837,"201047460000",0.017837
"47541000","Pedraza","2010",8016,"201047541000",0.008016
"47545000","Pijiño del Carmen","2010",14848,"201047545000",0.014848
"47551000","Pivijay","2010",34910,"201047551000",0.03491
"47555000","Plato","2010",53271,"201047555000",0.053271
"47570000","Puebloviejo","2010",27644,"201047570000",0.027644
"47605000","Remolino","2010",8434,"201047605000",0.008434
"47660000","Sabanas de San Angel","2010",15873,"201047660000",0.015873
"47675000","Salamina","2010",7690,"201047675000",0.00769
"47692000","San Sebastián de Buenavista","2010",17362,"201047692000",0.017362
"47703000","San Zenón","2010",8998,"201047703000",0.008998
"47707000","Santa Ana","2010",24468,"201047707000",0.024468
"47720000","Santa Bárbara de Pinto","2010",11828,"201047720000",0.011828
"47745000","Sitionuevo","2010",29515,"201047745000",0.029515
"47798000","Tenerife","2010",12358,"201047798000",0.012358
"47960000","Zapayán","2010",8699,"201047960000",0.008699
"47980000","Zona Bananera","2010",58625,"201047980000",0.058625
"50001000","Villavicencio","2010",431476,"201050001000",0.431476
"50006000","Acacías","2010",61288,"201050006000",0.061288
"50110000","Barranca de Upía","2010",3549,"201050110000",0.003549
"50124000","Cabuyaro","2010",3833,"201050124000",0.003833
"50150000","Castilla la Nueva","2010",8266,"201050150000",0.008266
"50223000","Cubarral","2010",5549,"201050223000",0.005549
"50226000","Cumaral","2010",17332,"201050226000",0.017332
"50245000","El Calvario","2010",2270,"201050245000",0.00227
"50251000","El Castillo","2010",6630,"201050251000",0.00663
"50270000","El Dorado","2010",3372,"201050270000",0.003372
"50287000","Fuente de Oro","2010",12170,"201050287000",0.01217
"50313000","Granada","2010",56065,"201050313000",0.056065
"50318000","Guamal","2010",9147,"201050318000",0.009147
"50325000","Mapiripán","2010",15181,"201050325000",0.015181
"50330000","Mesetas","2010",10978,"201050330000",0.010978
"50350000","La Macarena","2010",28366,"201050350000",0.028366
"50370000","Uribe","2010",14283,"201050370000",0.014283
"50400000","Lejanías","2010",9515,"201050400000",0.009515
"50450000","Puerto Concordia","2010",18303,"201050450000",0.018303
"50568000","Puerto Gaitán","2010",17968,"201050568000",0.017968
"50573000","Puerto López","2010",31183,"201050573000",0.031183
"50577000","Puerto Lleras","2010",10329,"201050577000",0.010329
"50590000","Puerto Rico","2010",18086,"201050590000",0.018086
"50606000","Restrepo","2010",10430,"201050606000",0.01043
"50680000","San Carlos de Guaroa","2010",7962,"201050680000",0.007962
"50683000","San Juan de Arama","2010",9024,"201050683000",0.009024
"50686000","San Juanito","2010",2020,"201050686000",0.00202
"50689000","San Martín","2010",23021,"201050689000",0.023021
"50711000","Vistahermosa","2010",23280,"201050711000",0.02328
"52001000","Pasto","2010",411706,"201052001000",0.411706
"52019000","Albán","2010",20688,"201052019000",0.020688
"52022000","Aldana","2010",6467,"201052022000",0.006467
"52036000","Ancuyá","2010",7962,"201052036000",0.007962
"52051000","Arboleda","2010",7503,"201052051000",0.007503
"52079000","Barbacoas","2010",33866,"201052079000",0.033866
"52083000","Belén","2010",7046,"201052083000",0.007046
"52110000","Buesaco","2010",23602,"201052110000",0.023602
"52203000","Colón","2010",9914,"201052203000",0.009914
"52207000","Consaca","2010",9852,"201052207000",0.009852
"52210000","Contadero","2010",6812,"201052210000",0.006812
"52215000","Córdoba","2010",13795,"201052215000",0.013795
"52224000","Cuaspud","2010",8348,"201052224000",0.008348
"52227000","Cumbal","2010",34186,"201052227000",0.034186
"52233000","Cumbitara","2010",13199,"201052233000",0.013199
"52240000","Chachagüí","2010",13308,"201052240000",0.013308
"52250000","El Charco","2010",30785,"201052250000",0.030785
"52254000","El Peñol","2010",6683,"201052254000",0.006683
"52256000","El Rosario","2010",10826,"201052256000",0.010826
"52258000","El Tablón de Gómez","2010",13366,"201052258000",0.013366
"52260000","El Tambo","2010",13186,"201052260000",0.013186
"52287000","Funes","2010",6734,"201052287000",0.006734
"52317000","Guachucal","2010",16258,"201052317000",0.016258
"52320000","Guaitarilla","2010",12821,"201052320000",0.012821
"52323000","Gualmatán","2010",5729,"201052323000",0.005729
"52352000","Iles","2010",8247,"201052352000",0.008247
"52354000","Imués","2010",6848,"201052354000",0.006848
"52356000","Ipiales","2010",123341,"201052356000",0.123341
"52378000","La Cruz","2010",17992,"201052378000",0.017992
"52381000","La Florida","2010",10295,"201052381000",0.010295
"52385000","La Llanada","2010",6198,"201052385000",0.006198
"52390000","La Tola","2010",10251,"201052390000",0.010251
"52399000","La Unión","2010",27001,"201052399000",0.027001
"52405000","Leiva","2010",12836,"201052405000",0.012836
"52411000","Linares","2010",10932,"201052411000",0.010932
"52418000","Los Andes","2010",17766,"201052418000",0.017766
"52427000","Magüi","2010",19212,"201052427000",0.019212
"52435000","Mallama","2010",8493,"201052435000",0.008493
"52473000","Mosquera","2010",13989,"201052473000",0.013989
"52480000","Nariño","2010",4518,"201052480000",0.004518
"52490000","Olaya Herrera","2010",29324,"201052490000",0.029324
"52506000","Ospina","2010",8500,"201052506000",0.0085
"52520000","Francisco Pizarro","2010",12910,"201052520000",0.01291
"52540000","Policarpa","2010",15270,"201052540000",0.01527
"52560000","Potosí","2010",12616,"201052560000",0.012616
"52565000","Providencia","2010",12488,"201052565000",0.012488
"52573000","Puerres","2010",8695,"201052573000",0.008695
"52585000","Pupiales","2010",18938,"201052585000",0.018938
"52612000","Ricaurte","2010",16711,"201052612000",0.016711
